frame_id,timestamp_us,hand_id,hand_type,pronation_supination_deg,flexion_extension_deg,deviation_deg
24195,132513462960,58,right,0.363386,5.238897,-15.020539
24196,132513481668,58,right,0.482938,5.093055,-14.666483
24197,132513500141,58,right,0.685671,4.873318,-13.953191
24198,132513518864,58,right,0.893520,4.647136,-13.048212
24199,132513538505,58,right,1.274453,4.504679,-12.056982
24200,132513557418,58,right,1.832277,4.318088,-10.754381
24201,132513576290,58,right,2.184196,3.687277,-8.282130
24202,132513595344,58,right,2.113139,3.286629,-6.217027
24203,132513614642,58,right,2.241011,2.867539,-3.949895
24204,132513633820,58,right,2.509057,2.362194,-1.799191
24205,132513652302,58,right,2.838873,1.831705,0.623218
24206,132513671129,58,right,3.177273,1.060212,4.443055
24207,132513690174,58,right,3.806653,0.390598,7.410103
24208,132513709142,58,right,3.989868,-0.348203,9.189026
24209,132513727719,58,right,3.919498,-1.046068,10.760833
24210,132513746983,58,right,4.386037,-1.483505,12.266252
24211,132513766248,58,right,4.709161,-1.761345,13.777282
24212,132513784395,58,right,5.240181,-1.893386,14.955593
24213,132513802692,58,right,5.565194,-2.127060,15.913136
24214,132513821420,58,right,5.740594,-2.385011,16.725317
24215,132513839838,58,right,5.800907,-2.790540,17.420185
24216,132513858774,58,right,5.828750,-3.274712,17.910429
24217,132513877635,58,right,5.792718,-3.895429,18.270931
24218,132513896344,58,right,5.734591,-4.565516,18.491711
24219,132513915265,58,right,5.829229,-5.180477,18.777384
24220,132513933752,58,right,5.828695,-5.592283,18.962254
24221,132513951974,58,right,5.856112,-5.885134,19.047400
24222,132513970823,58,right,5.874944,-6.071595,19.096996
24223,132513989805,58,right,5.922324,-6.222031,19.142536
24224,132514008528,58,right,5.967428,-6.349331,19.196827
24225,132514026850,58,right,6.038528,-6.496856,19.227686
24226,132514045158,58,right,6.083443,-6.659591,19.260164
24227,132514064070,58,right,6.061744,-6.796933,19.285591
24228,132514082520,58,right,6.044373,-6.900858,19.302597
24229,132514101018,58,right,6.027907,-7.006568,19.326777
24230,132514119914,58,right,6.001036,-7.085364,19.345253
24231,132514138177,58,right,6.013424,-7.132204,19.347168
24232,132514157312,58,right,6.035103,-7.149928,19.344736
24233,132514175448,58,right,6.048956,-7.168935,19.344143
24234,132514193821,58,right,6.076476,-7.167508,19.338924
24235,132514212514,58,right,6.128398,-7.163202,19.327177
24236,132514230941,58,right,6.190727,-7.145910,19.315111
24237,132514249349,58,right,6.264755,-7.111723,19.285265
24238,132514267952,58,right,6.351354,-7.057166,19.239962
24239,132514286484,58,right,6.403700,-7.000483,19.167074
24240,132514304814,58,right,6.451354,-6.933132,19.099972
24241,132514323422,58,right,6.479356,-6.877779,19.039904
24242,132514341913,58,right,6.480919,-6.825143,18.988214
24243,132514360785,58,right,6.451656,-6.774222,18.926178
24244,132514379063,58,right,6.393905,-6.711287,18.872013
24245,132514397794,58,right,6.263505,-6.686532,18.813196
24246,132514416467,58,right,6.149837,-6.619713,18.768223
24247,132514435163,58,right,6.084043,-6.552894,18.697130
24248,132514453946,58,right,6.027587,-6.407580,18.594440
24249,132514472302,58,right,5.907121,-6.097506,18.289742
24250,132514491330,58,right,5.831373,-5.769532,17.758730
24251,132514510670,58,right,5.705552,-5.305468,17.004107
24252,132514529742,58,right,5.337007,-4.492680,15.312175
24253,132514547956,58,right,4.877553,-4.291238,13.317538
24254,132514566134,58,right,4.753372,-4.102653,11.349038
24255,132514585044,58,right,4.790760,-3.705789,9.584873
24256,132514603841,58,right,4.923775,-3.251719,7.704816
24257,132514622697,58,right,5.191303,-2.479513,5.589207
24258,132514641458,58,right,5.332155,-1.792323,3.404670
24259,132514661816,58,right,5.073656,-1.202103,-0.231492
24260,132514681853,58,right,4.627765,-0.958621,-3.516451
24261,132514701241,58,right,4.071121,-0.812353,-6.444224
24262,132514719892,58,right,3.487225,-0.508897,-9.252589
24263,132514738671,58,right,3.345378,-0.223944,-11.464835
24264,132514757580,58,right,3.184329,0.088666,-13.120147
24265,132514776708,58,right,3.005743,0.453208,-14.324342
24266,132514795059,58,right,2.950658,0.646265,-15.206329
24267,132514813826,58,right,2.823946,0.810461,-15.805243
24268,132514832818,58,right,2.334157,1.302343,-16.249460
24269,132514850994,58,right,2.100069,1.559682,-16.623257
24270,132514869836,58,right,1.789568,1.811077,-16.839495
24271,132514888552,58,right,1.456765,2.043435,-17.055994
24272,132514907194,58,right,1.112588,2.233323,-17.194384
24273,132514926173,58,right,0.702300,2.366333,-17.244213
24274,132514945027,58,right,0.271325,2.495852,-17.284122
24275,132514964748,58,right,-0.180339,2.573815,-17.195253
24276,132514983441,58,right,-0.660060,2.757903,-17.251122
24277,132515001875,58,right,-0.865129,2.812640,-17.296650
24278,132515020678,58,right,-0.988138,2.880481,-17.290401
24279,132515039731,58,right,-1.153989,2.990603,-17.272352
24280,132515058267,58,right,-1.274513,3.069975,-17.258011
24281,132515077294,58,right,-1.336084,3.154768,-17.287321
24282,132515096298,58,right,-1.372200,3.211027,-17.280355
24283,132515114724,58,right,-1.371467,3.235952,-17.274954
24284,132515133336,58,right,-1.398179,3.292032,-17.253353
24285,132515152202,58,right,-1.414323,3.361336,-17.225416
24286,132515171233,58,right,-1.348042,3.385996,-17.208609
24287,132515190093,58,right,-1.265109,3.403547,-17.201815
24288,132515208481,58,right,-1.193812,3.430289,-17.176636
24289,132515226701,58,right,-1.132677,3.468872,-17.114285
24290,132515245195,58,right,-1.089113,3.547171,-17.009634
24291,132515263873,58,right,-1.048054,3.637378,-16.884762
24292,132515283057,58,right,-1.012405,3.730225,-16.712370
24293,132515301849,58,right,-0.854348,3.702524,-16.478456
24294,132515320207,58,right,-0.733513,3.678858,-16.156532
24295,132515338311,58,right,-0.646871,3.611610,-15.875199
24296,132515357251,58,right,-0.566986,3.552743,-15.607195
24297,132515376104,58,right,-0.453484,3.426083,-15.228086
24298,132515395097,58,right,-0.335785,3.240608,-14.705758
24299,132515413614,58,right,-0.086971,2.957296,-13.785345
24300,132515431601,58,right,0.131361,2.703577,-12.819731
24301,132515450243,58,right,0.289260,2.558865,-12.022163
24302,132515468631,58,right,0.652192,2.343330,-11.037634
24303,132515487215,58,right,1.241292,2.047806,-9.617876
24304,132515506118,58,right,1.497020,1.606932,-7.866354
24305,132515524761,58,right,1.632641,1.277218,-5.588632
24306,132515543976,58,right,1.898404,0.646921,-2.475724
24307,132515562170,58,right,2.310338,0.113966,0.364638
24308,132515580200,58,right,2.815257,-0.301127,2.628826
24309,132515598446,58,right,3.443854,-0.854976,4.906352
24310,132515617097,58,right,4.028301,-1.454965,7.481411
24311,132515636291,58,right,4.188138,-2.318395,9.484056
24312,132515654957,58,right,4.421519,-3.499501,11.142502
24313,132515673585,58,right,5.056714,-4.856748,12.479139
24314,132515692227,58,right,5.238729,-6.237122,13.839135
24315,132515710510,58,right,5.734444,-7.146783,14.852148
24316,132515729417,58,right,5.931790,-7.988531,15.762896
24317,132515748832,58,right,6.049366,-8.942624,16.414776
24318,132515769293,58,right,6.275778,-9.628809,16.903826
24319,132515788393,58,right,6.639718,-10.156696,17.509979
24320,132515807957,58,right,6.869931,-10.551300,17.983328
24321,132515826874,58,right,6.992980,-10.942386,18.325224
24322,132515846115,58,right,6.995792,-11.206594,18.592598
24323,132515864893,58,right,7.009143,-11.426172,18.752392
24324,132515883943,58,right,6.901183,-11.645696,18.957134
24325,132515903019,58,right,6.834903,-11.783672,19.069958
24326,132515921805,58,right,6.795756,-11.905272,19.141535
24327,132515940738,58,right,6.766080,-12.054020,19.181118
24328,132515959523,58,right,6.753627,-12.188052,19.215437
24329,132515978389,58,right,6.730668,-12.330186,19.240047
24330,132515997132,58,right,6.705044,-12.455381,19.264643
24331,132516016314,58,right,6.711413,-12.559319,19.281103
24332,132516034859,58,right,6.729359,-12.618357,19.287825
24333,132516053362,58,right,6.746271,-12.680096,19.285614
24334,132516072200,58,right,6.746267,-12.742795,19.287519
24335,132516090750,58,right,6.769669,-12.776501,19.285231
24336,132516109493,58,right,6.806565,-12.823202,19.279505
24337,132516128310,58,right,6.848430,-12.810982,19.284809
24338,132516146333,58,right,6.886405,-12.778105,19.281239
24339,132516164772,58,right,6.904699,-12.735482,19.275270
24340,132516183613,58,right,6.898688,-12.713025,19.266718
24341,132516202451,58,right,6.876196,-12.707750,19.262371
24342,132516221309,58,right,6.798342,-12.723235,19.257727
24343,132516239609,58,right,6.651420,-12.737289,19.262669
24344,132516257999,58,right,6.502051,-12.759621,19.250864
24345,132516276469,58,right,6.389715,-12.730693,19.087940
24346,132516294720,58,right,6.123966,-12.416466,18.591331
24347,132516313137,58,right,5.898177,-11.754584,17.597628
24348,132516331489,58,right,5.791701,-10.863126,16.415926
24349,132516350286,58,right,5.565008,-9.186856,14.388285
24350,132516369097,58,right,5.203214,-8.157587,12.326616
24351,132516388061,58,right,4.988709,-7.241102,10.301691
24352,132516406380,58,right,5.012446,-6.168717,8.310876
24353,132516425211,58,right,4.901225,-4.729246,6.198225
24354,132516444001,58,right,4.908719,-3.179237,3.733188
24355,132516463080,58,right,4.275588,-2.029232,-0.170261
24356,132516481848,58,right,3.915677,-1.334426,-3.363298
24357,132516500619,58,right,3.239248,-0.805471,-6.530623
24358,132516518854,58,right,2.704348,-0.189625,-8.947153
24359,132516537738,58,right,2.134182,0.470077,-10.854218
24360,132516556147,58,right,1.631271,0.952744,-12.358904
24361,132516575070,58,right,1.230479,1.377851,-13.507065
24362,132516594283,58,right,0.742300,1.751694,-14.282678
24363,132516613088,58,right,0.220653,2.107244,-14.986114
24364,132516631111,58,right,-0.294296,2.317173,-15.459736
24365,132516649793,58,right,-0.788524,2.493396,-15.733494
24366,132516668454,58,right,-1.332716,2.756942,-15.896264
24367,132516687325,58,right,-1.845562,2.941231,-16.046896
24368,132516705920,58,right,-2.261529,3.025564,-16.092619
24369,132516724598,58,right,-2.640031,3.142832,-16.272354
24370,132516743305,58,right,-2.953827,3.250393,-16.295126
24371,132516762011,58,right,-3.199381,3.356980,-16.338060
24372,132516780776,58,right,-3.412484,3.463476,-16.344612
24373,132516799781,58,right,-3.567333,3.543995,-16.339119
24374,132516818688,58,right,-3.775349,3.610153,-16.270605
24375,132516837323,58,right,-3.960131,3.732200,-16.345098
24376,132516855779,58,right,-4.061983,3.771948,-16.372122
24377,132516874358,58,right,-4.111372,3.824098,-16.400808
24378,132516893543,58,right,-4.132819,3.868008,-16.420279
24379,132516912416,58,right,-4.122229,3.911539,-16.435549
24380,132516930868,58,right,-4.139053,3.959241,-16.430222
24381,132516949710,58,right,-4.111347,3.987381,-16.420580
24382,132516968106,58,right,-4.077453,4.020332,-16.419123
24383,132516986389,58,right,-4.057640,4.046744,-16.406984
24384,132517005379,58,right,-4.048257,4.076452,-16.387428
24385,132517024020,58,right,-4.032601,4.105921,-16.363552
24386,132517042585,58,right,-4.012282,4.134793,-16.335093
24387,132517061538,58,right,-3.955545,4.172381,-16.303986
24388,132517079996,58,right,-3.894236,4.208975,-16.256350
24389,132517098703,58,right,-3.823297,4.249424,-16.154430
24390,132517117096,58,right,-3.667411,4.260971,-16.001631
24391,132517136175,58,right,-3.459991,4.247266,-15.797110
24392,132517155273,58,right,-3.262292,4.160257,-15.579764
24393,132517174146,58,right,-2.801624,3.893302,-15.408380
24394,132517192913,58,right,-2.473696,3.681859,-15.248650
24395,132517212120,58,right,-2.146053,3.454340,-15.103033
24396,132517230842,58,right,-1.847138,3.196041,-14.778771
24397,132517250134,58,right,-1.080498,2.966933,-14.106996
24398,132517270549,58,right,0.288447,2.715983,-12.767561
24399,132517290742,58,right,1.696399,2.575878,-11.227953
24400,132517309986,58,right,3.000307,2.551080,-9.571406
24401,132517329159,58,right,4.151750,2.311649,-6.834705
24402,132517347676,58,right,4.499394,2.280944,-0.432454
24403,132517366748,58,right,4.641800,1.663144,4.180044
24404,132517385493,58,right,4.429316,0.897732,7.605279
24405,132517404128,58,right,3.494063,-0.915897,10.453817
24406,132517422864,58,right,3.175011,-2.530067,12.394364
24407,132517441880,58,right,3.048980,-4.159326,13.857955
24408,132517460657,58,right,3.051056,-5.675839,15.802464
24409,132517479024,58,right,3.309337,-6.865306,17.105448
24410,132517497772,58,right,3.646567,-8.680847,18.034616
24411,132517516273,58,right,4.493263,-10.823894,18.574871
24412,132517535239,58,right,4.873422,-12.553273,18.905476
24413,132517554233,58,right,5.330799,-13.802328,19.037842
24414,132517573232,58,right,6.057086,-14.620586,18.919765
24415,132517592511,58,right,6.415545,-15.493185,19.178957
24416,132517611006,58,right,6.819367,-16.190086,19.405659
24417,132517629828,58,right,7.097562,-16.851660,19.601908
24418,132517649015,58,right,7.312777,-17.267990,19.746405
24419,132517667713,58,right,7.534917,-17.571985,19.870846
24420,132517686676,58,right,7.750692,-17.725780,19.975103
24421,132517705640,58,right,7.780173,-17.961943,20.148998
24422,132517723993,58,right,7.867365,-18.116259,20.228277
24423,132517742511,58,right,7.926652,-18.207108,20.333950
24424,132517761530,58,right,8.012741,-18.333645,20.398067
24425,132517780112,58,right,8.113626,-18.484859,20.472212
24426,132517799544,58,right,8.163303,-18.577190,20.509027
24427,132517818321,58,right,8.295609,-18.651329,20.527000
24428,132517836927,58,right,8.421630,-18.705175,20.524261
24429,132517856246,58,right,8.456632,-18.807161,20.509577
24430,132517874710,58,right,8.608117,-18.850582,20.459490
24431,132517893605,58,right,8.996227,-18.676416,20.328165
24432,132517911765,58,right,9.730740,-18.133171,20.055513
24433,132517930910,58,right,10.511517,-17.525150,19.779583
24434,132517949532,58,right,11.262874,-16.850582,19.430464
24435,132517968160,58,right,12.562478,-15.832902,19.020710
24436,132517987758,58,right,14.772881,-14.406754,18.574026
24437,132518006755,58,right,20.030674,-10.768840,17.356398
24438,132518025246,58,right,25.935663,-6.494953,15.352335
24439,132518043610,58,right,32.012394,-2.755918,12.586206
24440,132518062021,58,right,38.706978,-0.355566,9.719505
24441,132518080539,58,right,46.763660,1.083930,7.098538
24442,132518099160,58,right,54.541149,2.449897,5.035082
24443,132518117908,58,right,63.757072,3.325644,2.854869
24444,132518136823,58,right,74.509720,3.559864,-0.744044
24445,132518154800,58,right,83.009666,3.807891,-3.751182
24446,132518173429,58,right,89.321342,4.006887,-6.889289
24447,132518191488,58,right,93.737404,4.076600,-9.743055
24448,132518209950,58,right,96.282677,4.266482,-11.798745
24449,132518228919,58,right,97.776527,4.460787,-13.610895
24450,132518247232,58,right,99.328026,4.344751,-15.004506
24451,132518265934,58,right,100.720192,4.369074,-16.159472
24452,132518284290,58,right,102.401489,4.410659,-17.119816
24453,132518302671,58,right,103.591667,4.483088,-17.933710
24454,132518321137,58,right,104.229080,4.718545,-18.526878
24455,132518339916,58,right,104.774445,4.887671,-18.937937
24456,132518358245,58,right,105.087112,5.072541,-19.255899
24457,132518377037,58,right,105.454849,5.225364,-19.490004
24458,132518395800,58,right,105.827805,5.384571,-19.721300
24459,132518414348,58,right,106.242989,5.593653,-19.878334
24460,132518433508,58,right,106.510109,5.842095,-19.953617
24461,132518451696,58,right,106.681480,5.909107,-20.011206
24462,132518470151,58,right,106.968353,5.869116,-20.099138
24463,132518488789,58,right,107.375641,5.676688,-20.268030
24464,132518507272,58,right,107.739258,5.365938,-20.437992
24465,132518525900,58,right,108.182793,4.369327,-20.541019
24466,132518544558,58,right,110.179466,-0.635759,-20.023493
24467,132518563609,58,right,111.407814,-6.175507,-19.235754
24468,132518581991,58,right,112.432106,-12.368526,-18.116533
24469,132518601157,58,right,112.696548,-18.363775,-17.303715
24470,132518620011,58,right,111.119156,-23.786289,-17.383284
24471,132518639845,58,right,109.194885,-31.468889,-16.513832
24472,132518658991,58,right,108.420898,-37.851593,-15.462868
24473,132518677729,58,right,107.324287,-43.048626,-14.953076
24474,132518697172,58,right,106.009865,-47.216824,-15.032236
24475,132518716427,58,right,105.252571,-50.529675,-15.259707
24476,132518735914,58,right,104.331215,-54.055866,-15.696980
24477,132518754910,58,right,103.248314,-56.556938,-16.277054
24478,132518774463,58,right,102.568893,-58.105175,-16.810251
24479,132518793936,58,right,102.111115,-59.265911,-17.855995
24480,132518813332,58,right,102.119446,-60.104195,-18.637199
24481,132518832435,58,right,102.321533,-60.633957,-19.152515
24482,132518851545,58,right,102.631660,-60.899849,-19.614889
24483,132518870536,58,right,103.010880,-61.064232,-19.902943
24484,132518891692,58,right,103.570251,-60.953922,-19.856123
24485,132518911645,58,right,104.204010,-60.853977,-19.991638
24486,132518931893,58,right,104.770523,-60.575565,-20.057852
24487,132518952259,58,right,105.502960,-59.930229,-20.040836
24488,132518971300,58,right,106.414177,-58.859665,-20.054272
24489,132518991169,58,right,107.040619,-56.842106,-20.063057
24490,132519010494,58,right,107.736542,-54.116520,-19.968552
24491,132519029613,58,right,108.398109,-50.717426,-19.576666
24492,132519048303,58,right,108.566910,-44.558704,-19.166998
24493,132519066528,58,right,108.791031,-38.893559,-17.786005
24494,132519085445,58,right,107.772133,-32.453930,-17.476952
24495,132519103905,58,right,108.019646,-25.096010,-17.441189
24496,132519123067,58,right,108.951897,-17.740074,-17.252762
24497,132519142201,58,right,109.817871,-10.845801,-16.815815
24498,132519160676,58,right,109.081734,-1.994895,-16.913795
24499,132519178559,58,right,106.699577,4.235503,-17.202959
24500,132519197272,58,right,104.974747,10.636176,-17.464455
24501,132519216193,58,right,104.850578,16.245508,-18.042067
24502,132519234800,58,right,106.036545,21.013815,-19.003265
24503,132519253321,58,right,106.293747,25.214252,-19.965771
24504,132519272096,58,right,107.107803,28.036671,-21.010107
24505,132519290913,58,right,107.874100,30.639500,-22.145952
24506,132519309247,58,right,107.272469,32.229416,-22.238491
24507,132519328045,58,right,107.187111,33.087051,-22.190992
24508,132519346875,58,right,107.032959,33.550350,-21.918518
24509,132519365716,58,right,106.809074,33.792706,-21.483585
24510,132519383579,58,right,106.544807,33.924198,-20.958948
24511,132519402042,58,right,106.429520,33.967140,-20.535643
24512,132519421452,58,right,106.431297,33.825935,-20.193296
24513,132519440459,58,right,106.462845,33.688099,-19.949926
24514,132519458843,58,right,106.574844,33.455593,-19.788799
24515,132519477544,58,right,106.778381,33.115887,-19.714184
24516,132519496456,58,right,107.131142,32.417362,-19.697313
24517,132519515033,58,right,108.011345,31.155544,-19.789536
24518,132519533831,58,right,110.242493,28.234888,-20.387930
24519,132519552286,58,right,113.502480,24.740015,-21.468449
24520,132519571811,58,right,115.612900,21.013727,-21.832159
24521,132519590705,58,right,115.502388,17.203165,-21.282095
24522,132519609607,58,right,114.626740,12.240735,-20.462374
24523,132519628475,58,right,113.466217,2.433651,-17.569807
24524,132519646338,58,right,113.460251,-5.845459,-15.182661
24525,132519664928,58,right,113.418205,-14.494616,-13.536253
24526,132519683884,58,right,112.181160,-22.142870,-12.851381
24527,132519702798,58,right,109.805733,-28.812216,-12.895169
24528,132519721418,58,right,107.713768,-35.296902,-12.332489
24529,132519740417,58,right,105.755562,-41.133072,-12.158009
24530,132519758707,58,right,104.188889,-46.892002,-11.735530
24531,132519777422,58,right,104.027672,-51.143051,-11.362504
24532,132519796200,58,right,103.518211,-54.593544,-11.466131
24533,132519815126,58,right,102.470268,-57.559505,-11.917499
24534,132519834073,58,right,101.227516,-59.814465,-12.963527
24535,132519853420,58,right,100.289810,-61.850761,-13.809667
24536,132519871822,58,right,100.038063,-63.760986,-14.342433
24537,132519890456,58,right,100.482384,-65.193413,-15.070361
24538,132519911197,58,right,100.822716,-65.847290,-15.479841
24539,132519931418,58,right,101.227600,-66.241066,-15.736545
24540,132519950583,58,right,101.936607,-66.752480,-16.448835
24541,132519969061,58,right,102.734901,-67.174416,-17.177519
24542,132519988208,58,right,103.510292,-67.658157,-17.837938
24543,132520007806,58,right,104.177879,-68.055099,-18.433292
24544,132520026824,58,right,104.581001,-68.277664,-18.905657
24545,132520045618,58,right,104.865288,-68.401794,-19.263306
24546,132520064429,58,right,105.042351,-68.517159,-19.615835
24547,132520082952,58,right,105.162346,-68.595100,-19.920864
24548,132520102175,58,right,105.264030,-68.625725,-20.125893
24549,132520120569,58,right,105.308998,-68.618134,-20.353249
24550,132520140292,58,right,105.225632,-68.520821,-20.663015
24551,132520158952,58,right,105.182510,-68.391273,-20.891125
24552,132520177715,58,right,105.166473,-68.180145,-21.093292
24553,132520196765,58,right,105.129730,-67.889656,-21.242785
24554,132520215755,58,right,105.158081,-67.594803,-21.338987
24555,132520234857,58,right,105.107780,-67.293022,-21.395727
24556,132520253779,58,right,104.983475,-66.783379,-21.540285
24557,132520272580,58,right,104.733810,-66.174690,-21.664513
24558,132520291188,58,right,104.438889,-65.429352,-21.864456
24559,132520309933,58,right,104.293503,-64.730545,-22.153227
24560,132520328759,58,right,104.236923,-63.960690,-22.349907
24561,132520347216,58,right,104.482254,-62.940369,-22.307878
24562,132520365589,58,right,104.771561,-61.190212,-22.066910
24563,132520384313,58,right,105.059593,-59.259018,-22.001080
24564,132520402671,58,right,105.583984,-57.237350,-22.076004
24565,132520421470,58,right,105.960403,-54.780079,-21.887890
24566,132520440016,58,right,106.389114,-52.330402,-21.667149
24567,132520458827,58,right,106.951576,-49.854244,-21.489988
24568,132520477401,58,right,107.914223,-47.336559,-21.177616
24569,132520496087,58,right,108.630310,-43.882053,-21.013639
24570,132520514786,58,right,109.563965,-40.440590,-20.809677
24571,132520533653,58,right,109.380432,-37.027428,-21.008066
24572,132520552091,58,right,109.133675,-34.134678,-20.975063
24573,132520570677,58,right,108.983620,-31.537796,-21.187044
24574,132520589216,58,right,108.920509,-29.114660,-21.596693
24575,132520607676,58,right,108.799088,-26.723442,-22.124029
24576,132520626131,58,right,108.290527,-22.632626,-22.751837
24577,132520644459,58,right,108.160194,-18.817947,-23.198811
24578,132520662689,58,right,108.097313,-15.021158,-22.753172
24579,132520681162,58,right,107.596504,-11.153118,-22.124485
24580,132520699400,58,right,106.550354,-7.350279,-21.190367
24581,132520718827,58,right,105.005325,-3.762652,-20.133999
24582,132520737309,58,right,103.250374,-0.885106,-19.420637
24583,132520755996,58,right,100.244431,2.038652,-18.030664
24584,132520774547,58,right,98.326218,3.172073,-17.039469
24585,132520792492,58,right,97.291580,3.548383,-16.305861
24586,132520810839,58,right,96.584595,3.713180,-15.730285
24587,132520829019,58,right,95.863853,3.858863,-15.037269
24588,132520847633,58,right,95.315102,4.013812,-14.380718
24589,132520866815,58,right,94.858696,4.114960,-13.881099
24590,132520885835,58,right,94.376968,4.256785,-13.538985
24591,132520904649,58,right,93.845650,4.520819,-13.161993
24592,132520923070,58,right,92.814705,4.981736,-12.527926
24593,132520942621,58,right,90.666306,5.568711,-11.515223
24594,132520962102,58,right,88.330612,5.891812,-10.583703
24595,132520983698,58,right,85.312408,5.972922,-9.350673
24596,132521002560,58,right,82.278008,6.014817,-8.416006
24597,132521021903,58,right,78.191643,5.784465,-7.520577
24598,132521040808,58,right,71.954681,5.899342,-6.299372
24599,132521059995,58,right,61.552383,5.601988,-3.717732
24600,132521078951,58,right,53.032330,3.944636,-1.834018
24601,132521098092,58,right,46.475536,2.112188,-0.849592
24602,132521116777,58,right,41.303196,0.140953,-0.757788
24603,132521135805,58,right,36.371834,-0.911558,-0.927780
24604,132521154873,58,right,29.874567,-2.067151,-0.766370
24605,132521173330,58,right,24.726501,-3.385217,-0.418328
24606,132521192201,58,right,20.064638,-4.190225,-0.010897
24607,132521210431,58,right,16.536680,-4.318730,0.145804
24608,132521229352,58,right,13.342325,-4.345112,0.560869
24609,132521248430,58,right,10.401175,-4.273933,1.278979
24610,132521267722,58,right,8.450452,-4.221509,1.948164
24611,132521286313,58,right,7.263585,-4.149750,2.462513
24612,132521304958,58,right,6.399738,-4.016878,2.866569
24613,132521323317,58,right,5.678848,-3.813099,3.231788
24614,132521341693,58,right,5.036352,-3.806342,3.547992
24615,132521361092,58,right,4.603743,-3.769061,3.804460
24616,132521380194,58,right,4.169735,-3.804619,4.069231
24617,132521398924,58,right,3.879621,-3.854375,4.217123
24618,132521417062,58,right,3.706462,-3.866577,4.394805
24619,132521435948,58,right,3.558385,-3.953518,4.486610
24620,132521454669,58,right,3.436193,-4.048819,4.570865
24621,132521473471,58,right,3.372724,-4.095751,4.641287
24622,132521492989,58,right,3.273350,-4.149684,4.718085
24623,132521512072,58,right,3.201885,-4.179902,4.779937
24624,132521531112,58,right,3.141692,-4.205766,4.828342
24625,132521550445,58,right,3.093346,-4.226609,4.877083
24626,132521569841,58,right,3.041917,-4.266186,4.922616
24627,132521588738,58,right,3.031895,-4.290926,4.958475
24628,132521608005,58,right,3.034635,-4.310080,4.985950
24629,132521627052,58,right,3.060815,-4.328015,4.998739
24630,132521645969,58,right,3.103680,-4.358544,5.001736
24631,132521664747,58,right,3.153366,-4.373357,5.006450
24632,132521683827,58,right,3.190936,-4.408175,5.007254
24633,132521702524,58,right,3.229109,-4.447521,5.000967
24634,132521722424,58,right,3.235293,-4.482032,5.004499
24635,132521741179,58,right,3.247056,-4.494764,5.005237
24636,132521760669,58,right,3.260197,-4.491892,5.009379
24637,132521780013,58,right,3.268577,-4.480253,5.013837
24638,132521799076,58,right,3.276541,-4.459090,5.024227
24639,132521818583,58,right,3.279117,-4.442034,5.033643
24640,132521837062,58,right,3.303009,-4.417462,5.046957
24641,132521855557,58,right,3.449963,-4.209146,5.074829
24642,132521874454,58,right,4.248347,-3.620992,5.052574
24643,132521893065,58,right,5.612864,-3.375488,4.818850
24644,132521911848,58,right,8.047737,-2.886642,4.331075
24645,132521930612,58,right,11.832061,-2.577119,3.503045
24646,132521949736,58,right,17.746410,-2.249230,2.014399
24647,132521968978,58,right,25.061335,-2.463497,0.418455
24648,132521987480,58,right,35.257393,-2.176884,-1.321312
24649,132522006889,58,right,42.978401,-2.372795,-2.155284
24650,132522025608,58,right,50.181873,-2.374870,-2.316004
24651,132522044288,58,right,56.844090,-1.693400,-2.383043
24652,132522063147,58,right,63.192101,-0.799930,-3.331507
24653,132522082078,58,right,71.076912,-0.612569,-4.596360
24654,132522100730,58,right,80.052910,-0.614875,-6.725982
24655,132522119184,58,right,86.337555,-0.581302,-8.685307
24656,132522137822,58,right,92.308311,-0.829730,-10.751210
24657,132522156144,58,right,96.536415,-0.978118,-12.480163
24658,132522174993,58,right,99.138748,-0.851077,-14.124262
24659,132522193893,58,right,101.842171,-0.875810,-15.709658
24660,132522212766,58,right,104.196243,-1.019385,-16.942394
24661,132522231445,58,right,106.108284,-1.030237,-17.801460
24662,132522250170,58,right,107.976181,-1.108387,-18.561462
24663,132522268989,58,right,109.723549,-1.229513,-19.124983
24664,132522288293,58,right,111.149803,-1.168318,-19.616438
24665,132522307436,58,right,112.631554,-1.229899,-19.780180
24666,132522325872,58,right,114.897766,-1.654684,-19.986118
24667,132522344631,58,right,116.704964,-2.005988,-20.124628
24668,132522362875,58,right,118.270348,-2.278555,-20.344717
24669,132522380855,58,right,119.550583,-2.476892,-20.500408
24670,132522399461,58,right,120.464134,-2.658110,-20.564297
24671,132522418219,58,right,121.265137,-2.833186,-20.593479
24672,132522436862,58,right,122.013908,-3.003065,-20.575155
24673,132522455662,58,right,122.804459,-3.268775,-20.646217
24674,132522473969,58,right,123.167664,-3.373777,-20.713877
24675,132522492635,58,right,123.410843,-3.410455,-20.773228
24676,132522510943,58,right,123.545876,-3.410224,-20.784565
24677,132522529374,58,right,123.648643,-3.416134,-20.825430
24678,132522548106,58,right,123.769699,-3.428348,-20.859495
24679,132522569154,58,right,123.959236,-3.416622,-20.872250
24680,132522589486,58,right,124.074120,-3.398131,-20.877560
24681,132522609084,58,right,124.133514,-3.370944,-20.852798
24682,132522627950,58,right,124.073982,-3.328571,-20.817011
24683,132522646373,58,right,123.479759,-3.077255,-20.753078
24684,132522665458,58,right,122.386398,-2.729942,-20.661318
24685,132522684045,58,right,120.632843,-2.180181,-20.521482
