trial,failed,error,train_sessions,val_sessions,session_norm,crop_first,crop_last,unstable_remove,gauss_sigma,win,step,b,include_mean,include_var,include_energy_sigmoid,early_stopping,validation_fraction,random_state,use_pca,pca_components,learning_rate,max_iter,max_leaf_nodes,max_depth,min_samples_leaf,l2_regularization,n_iter_no_change,train_mse,train_rmse,train_mae,train_r2,val_mse,val_rmse,val_mae,val_r2,train_time_s,actual_n_iter
501,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,12,100,20.0,30,3.2749767979570623,1.8096896965936073,1.2246992646732122,0.9978318882834524,418.2459469388337,20.451062244754763,16.737136985743167,0.667868258046624,29.10349139990285,3000
40,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,12,50,1.0,30,10.62053051610254,3.258915542953291,2.2524772298585884,0.9929689588450588,418.31998440618105,20.452872277657754,16.800353284450036,0.6678094644272718,20.46914790000301,3000
400,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,12,50,1.0,30,10.62053051610254,3.258915542953291,2.2524772298585884,0.9929689588450588,418.31998440618105,20.452872277657754,16.800353284450036,0.6678094644272718,14.90190969989635,3000
405,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,12,100,20.0,30,12.537973268218868,3.5409000647037283,2.4185515721967334,0.9916995666163059,418.5929281505992,20.45954369360664,16.812402729194954,0.6675927180799315,14.994668599916622,3000
45,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,12,100,20.0,30,12.537973268218868,3.5409000647037283,2.4185515721967334,0.9916995666163059,418.5929281505992,20.45954369360664,16.812402729194954,0.6675927180799315,20.949108199914917,3000
392,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,8,100,10.0,30,12.650383062435518,3.556737699414383,2.4193117927345265,0.9916251486869795,418.66861566059043,20.461393297148422,16.857060485799906,0.6675326141513185,14.33576330007054,3000
32,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,8,100,10.0,30,12.650383062435518,3.556737699414383,2.4193117927345265,0.9916251486869795,418.66861566059043,20.461393297148422,16.857060485799906,0.6675326141513185,17.35932619997766,3000
188,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,100,10.0,30,9.649723463116334,3.1064004028966283,2.1227364345881354,0.993611655961997,418.7188368761455,20.462620479209047,16.70251147097239,0.6674927331675877,26.133959400001913,3000
548,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,100,10.0,30,9.649723463116334,3.1064004028966283,2.1227364345881354,0.993611655961997,418.7188368761455,20.462620479209047,16.70251147097239,0.6674927331675877,21.665530300000682,3000
380,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,12,100,10.0,30,26.730157757832245,5.170121638591518,3.594654045930821,0.9823040064723283,418.73130141105685,20.462925045336426,16.731405292553223,0.667482835001872,9.823094400111586,3000
20,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,12,100,10.0,30,26.730157757832245,5.170121638591518,3.594654045930821,0.9823040064723283,418.73130141105685,20.462925045336426,16.731405292553223,0.667482835001872,12.525313299964182,3000
128,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,8,100,10.0,30,3.8360724222328266,1.9585893960278726,1.317446761761153,0.9974604297748441,418.74595367577274,20.463283062005782,16.757500050723927,0.6674711995461329,31.548213799949735,3000
488,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,8,100,10.0,30,3.8360724222328266,1.9585893960278726,1.317446761761153,0.9974604297748441,418.74595367577274,20.463283062005782,16.757500050723927,0.6674711995461329,26.132968000136316,3000
169,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,8,20,1.0,30,8.75940438229268,2.959629095392306,2.0567251891406704,0.994201068147086,418.8588301294182,20.46604090021854,16.69032422089715,0.6673815636430257,24.19191990001127,3000
529,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,8,20,1.0,30,8.75940438229268,2.959629095392306,2.0567251891406704,0.994201068147086,418.8588301294182,20.46604090021854,16.69032422089715,0.6673815636430257,22.149441899964586,3000
487,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,8,100,1.0,30,3.470476694309942,1.8629215480824581,1.251857037471845,0.9977024627509933,418.8673731110028,20.466249610297506,16.769880045937633,0.6673747796075176,26.70839689997956,3000
127,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,8,100,1.0,30,3.470476694309942,1.8629215480824581,1.251857037471845,0.9977024627509933,418.8673731110028,20.466249610297506,16.769880045937633,0.6673747796075176,33.15414780005813,3000
198,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,63,8,50,20.0,30,3.3003866227817484,1.8166966237602107,1.2026707965746126,0.9978150663814004,418.9003882404554,20.467056169377546,16.692542735883244,0.6673485620851813,44.98576950002462,3000
558,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,63,8,50,20.0,30,3.3003866227817484,1.8166966237602107,1.2026707965746126,0.9978150663814004,418.9003882404554,20.467056169377546,16.692542735883244,0.6673485620851813,34.274586600018665,3000
69,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,100,20.0,30,4.25678507365688,2.0631977786089437,1.3880499581768384,0.9971819080981649,419.0142677195446,20.469837999347835,16.748780176046843,0.6672581296732489,29.706136900000274,3000
429,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,100,20.0,30,4.25678507365688,2.0631977786089437,1.3880499581768384,0.9971819080981649,419.0142677195446,20.469837999347835,16.748780176046843,0.6672581296732489,24.68162570009008,3000
189,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,100,20.0,30,10.196231503204753,3.193153848972009,2.179406297630985,0.9932498547774382,419.3463455172933,20.47794778578394,16.705580108610047,0.666994424601538,25.133375699981116,3000
549,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,100,20.0,30,10.196231503204753,3.193153848972009,2.179406297630985,0.9932498547774382,419.3463455172933,20.47794778578394,16.705580108610047,0.666994424601538,22.00763410003856,3000
361,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,8,20,1.0,30,25.142296929414734,5.014209501946915,3.517009364018807,0.9833552077109101,419.38429922492764,20.47887446186747,16.73974741794934,0.6669642853231481,10.071340000024065,3000
1,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,8,20,1.0,30,25.142296929414734,5.014209501946915,3.517009364018807,0.9833552077109101,419.38429922492764,20.47887446186747,16.73974741794934,0.6669642853231481,12.389066600007936,3000
546,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,50,20.0,30,10.031438968058772,3.1672446965870464,2.1668939778128187,0.9933589513140831,419.46872006792154,20.480935527165784,16.727799381250268,0.6668972461997664,22.768410000018775,3000
186,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,50,20.0,30,10.031438968058772,3.1672446965870464,2.1668939778128187,0.9933589513140831,419.46872006792154,20.480935527165784,16.727799381250268,0.6668972461997664,27.084979700041004,3000
428,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,100,10.0,30,3.932632352495705,1.9830865721132058,1.3329422950502607,0.9973965048284803,419.54229567746813,20.482731645888155,16.78621653287743,0.6668388193446042,24.351404399843886,3000
68,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,100,10.0,30,3.932632352495705,1.9830865721132058,1.3329422950502607,0.9973965048284803,419.54229567746813,20.482731645888155,16.78621653287743,0.6668388193446042,30.835366599960253,3000
554,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,63,8,20,10.0,30,2.8524685827231453,1.688925274463955,1.1277327597328803,0.998111598665632,419.86520462515307,20.490612597605594,16.713247790740674,0.6665823953145045,35.71988989994861,3000
194,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,63,8,20,10.0,30,2.8524685827231453,1.688925274463955,1.1277327597328803,0.998111598665632,419.86520462515307,20.490612597605594,16.713247790740674,0.6665823953145045,68.28156009991653,3000
139,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,12,100,1.0,30,2.7350414075822074,1.6537960598520627,1.121493378652818,0.998189338219214,419.98572827829446,20.493553334604872,16.762609505120984,0.6664866867220904,33.66073260002304,3000
499,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,12,100,1.0,30,2.7350414075822074,1.6537960598520627,1.121493378652818,0.998189338219214,419.98572827829446,20.493553334604872,16.762609505120984,0.6664866867220904,28.304696600185707,3000
500,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,12,100,10.0,30,2.983265220011693,1.7272131368223476,1.1704516531078182,0.9980250082134593,420.09073276861784,20.49611506526585,16.76247767273105,0.6664033019946607,28.54077919991687,3000
140,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,12,100,10.0,30,2.983265220011693,1.7272131368223476,1.1704516531078182,0.9980250082134593,420.09073276861784,20.49611506526585,16.76247767273105,0.6664033019946607,36.346761299995705,3000
144,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,12,200,20.0,30,3.6828068919146806,1.9190640666519396,1.3107630076700834,0.9975618951630059,420.1233647086382,20.496911101642564,16.736111757016094,0.6663773887654673,32.53403579990845,3000
504,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,12,200,20.0,30,3.6828068919146806,1.9190640666519396,1.3107630076700834,0.9975618951630059,420.1233647086382,20.496911101642564,16.736111757016094,0.6663773887654673,27.56323319999501,3000
59,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,200,10.0,30,6.740521201596952,2.596251374885905,1.7730029620030223,0.9955376163269503,420.2609776634732,20.500267746141102,16.84400437857238,0.6662681094508935,24.388246800052002,3000
419,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,200,10.0,30,6.740521201596952,2.596251374885905,1.7730029620030223,0.9955376163269503,420.2609776634732,20.500267746141102,16.84400437857238,0.6662681094508935,19.928402699995786,3000
709,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,12,20,1.0,30,0.938593515693647,0.9688103610581624,0.7161644812470199,0.9993786290028923,420.41204708390904,20.503951986968488,16.83024576482117,0.6661481442721932,223.32545719994232,3000
349,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,12,20,1.0,30,0.938593515693647,0.9688103610581624,0.7161644812470199,0.9993786290028923,420.41204708390904,20.503951986968488,16.83024576482117,0.6661481442721932,222.96801920002326,3000
430,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,200,1.0,30,4.279928850766488,2.068798890846205,1.4195275376537426,0.9971665863730316,420.4331746821895,20.50446718844919,16.83449682773665,0.6661313667132676,23.497069800039753,3000
70,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,200,1.0,30,4.279928850766488,2.068798890846205,1.4195275376537426,0.9971665863730316,420.4331746821895,20.50446718844919,16.83449682773665,0.6661313667132676,28.99169910000637,3000
155,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,200,10.0,30,25.13588589290841,5.013570174327713,3.46414555908598,0.9833594519679605,420.7171045847335,20.511389630757186,16.722945078820782,0.6659058961885325,16.657543999957852,3000
515,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,200,10.0,30,25.13588589290841,5.013570174327713,3.46414555908598,0.9833594519679605,420.7171045847335,20.511389630757186,16.722945078820782,0.6659058961885325,14.654426099965349,3000
427,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,100,1.0,30,3.5883785894076916,1.8943016099364145,1.2790917661250598,0.9976244089216275,420.77095645072353,20.512702319556134,16.80588461445371,0.6658631320824135,24.198415300110355,3000
67,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,100,1.0,30,3.5883785894076916,1.8943016099364145,1.2790917661250598,0.9976244089216275,420.77095645072353,20.512702319556134,16.80588461445371,0.6658631320824135,28.68937769997865,3000
71,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,200,10.0,30,4.523483719858172,2.126848306734209,1.4564177586870313,0.9970053473176497,421.1053942950701,20.52085266978617,16.823654130932844,0.665597552882828,28.21546350000426,3000
431,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,200,10.0,30,4.523483719858172,2.126848306734209,1.4564177586870313,0.9970053473176497,421.1053942950701,20.52085266978617,16.823654130932844,0.665597552882828,23.51061509991996,3000
280,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,50,1.0,30,1.338249846253159,1.1568274920026576,0.812940654402768,0.9991140471061842,421.37697101128134,20.52746869468521,16.832541967835184,0.6653818921012007,128.19594680005684,3000
640,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,50,1.0,30,1.338249846253159,1.1568274920026576,0.812940654402768,0.9991140471061842,421.37697101128134,20.52746869468521,16.832541967835184,0.6653818921012007,128.91612549987622,3000
265,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,8,20,1.0,30,1.5354675608974386,1.2391398471913646,0.8652949560480219,0.9989834843375875,421.67055060932375,20.534618345840368,16.86685126807795,0.6651487586924649,145.152580199996,3000
625,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,8,20,1.0,30,1.5354675608974386,1.2391398471913646,0.8652949560480219,0.9989834843375875,421.67055060932375,20.534618345840368,16.86685126807795,0.6651487586924649,115.82719310000539,3000
502,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,12,200,1.0,30,3.332909022796273,1.8256256524261136,1.2496322741447754,0.9977935357871788,421.6961786385865,20.535242356460916,16.82076314215089,0.6651284073129378,27.606667099986225,3000
142,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,12,200,1.0,30,3.332909022796273,1.8256256524261136,1.2496322741447754,0.9977935357871788,421.6961786385865,20.535242356460916,16.82076314215089,0.6651284073129378,32.61840729997493,3000
72,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,200,20.0,30,4.690862358823965,2.1658398737727507,1.4821573051660284,0.9968945387194124,421.7060506293242,20.535482722091636,16.830147591122092,0.6651205679028867,28.145801099948585,3000
432,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,200,20.0,30,4.690862358823965,2.1658398737727507,1.4821573051660284,0.9968945387194124,421.7060506293242,20.535482722091636,16.830147591122092,0.6651205679028867,23.880203500157222,3000
278,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,20,10.0,30,1.626553104318756,1.2753639105442633,0.8969085101699276,0.9989231835641522,421.78809770254105,20.53748031532936,16.847080964393687,0.6650554138050426,142.39669490000233,3000
638,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,20,10.0,30,1.626553104318756,1.2753639105442633,0.8969085101699276,0.9989231835641522,421.78809770254105,20.53748031532936,16.847080964393687,0.6650554138050426,142.6260375001002,3000
542,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,20,10.0,30,9.335674580770995,3.0554336158344193,2.1118571220061657,0.9938195637132232,421.94353267612155,20.541264145035512,16.767921103781763,0.6649319819130814,23.725689999992028,3000
182,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,31,12,20,10.0,30,9.335674580770995,3.0554336158344193,2.1118571220061657,0.9938195637132232,421.94353267612155,20.541264145035512,16.767921103781763,0.6649319819130814,27.016082300106063,3000
210,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,63,12,50,20.0,30,2.7242641501954536,1.6505345043940929,1.1213843720978847,0.9981964730172458,422.08194859538906,20.54463308495406,16.711653077544366,0.6648220649593922,44.76167609996628,3000
570,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,63,12,50,20.0,30,2.7242641501954536,1.6505345043940929,1.1213843720978847,0.9981964730172458,422.08194859538906,20.54463308495406,16.711653077544366,0.6648220649593922,37.23128499998711,3000
153,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,100,20.0,30,25.052722000663312,5.005269423384052,3.4711437520056463,0.9834145084218818,422.1559424139611,20.546433812561272,16.684903998151956,0.6647633060018077,16.216479999944568,3000
513,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,15,8,100,20.0,30,25.052722000663312,5.005269423384052,3.4711437520056463,0.9834145084218818,422.1559424139611,20.546433812561272,16.684903998151956,0.6647633060018077,14.617697099922225,3000
